FIPS,State,County,vac.accept,vac.hesitancy,vac.sample,vac.error,misinfo,per_gop,dec_gop,covidmortality,PCTPOVALL,Age65AndOlderPct2010,AsianNonHispanicPct2010,BlackNonHispanicPct2010,HispanicPct2010,NativeAmericanNonHispanicPct2010,RUCC,civic_opp_per_cap,all_nonprofits_per_cap
12099,Florida,Palm Beach County,0.7852695227399309,0.2147304772600691,61970.30430000003,0.00164954805219013,0.41357552915140133,0.43291410035206257,5,2.1648965243765206,11.4,21.6,2.31,16.76,19,0.16,1,1.8211182110996702,5.966243772624859
12101,Florida,Pasco County,0.7046962011274419,0.2953037988725581,52538.210799999986,0.00199023301207432,0.35529451643093957,0.5948306123124814,6,1.543573122815912,11.3,20.71,2.07,4.09,11.74,0.27,1,1.2516069456263919,3.3089500081478933
12103,Florida,Pinellas County,0.7662157048513074,0.2337842951486926,106865,0.00129469883080609,0.564933252742404,0.4934815039797039,5,1.8732826717694107,11.4,21.18,2.92,10.03,7.99,0.23,1,1.9001135433702745,4.830776473228277
12105,Florida,Polk County,0.6608602898523326,0.3391397101476674,55046.305999999975,0.00201785273128706,0.7135459112697123,0.5668830260796607,6,2.158990844181334,14,17.99,1.59,14.17,17.69,0.28,2,1.2289096123718486,3.789285322752333
12107,Florida,Putnam County,0.5295080371887727,0.4704919628112273,305.8012,0.02867385329327625,NA,0.7014543754983091,8,2.2637141933177882,22.4,18.92,0.6,15.92,9.02,0.36,4,2.55306112028322,7.0634690994502405
12109,Florida,St Johns County,0.7513054432176646,0.24869455678233543,20199.7797,0.00304141858128848,0.7708083874922583,0.6281550429731291,7,0.9687634048418892,6.4,15.68,2.03,5.47,5.25,0.24,1,2.1351352653977957,5.325788867414366
12111,Florida,St Lucie County,0.7140864768876685,0.28591352311233154,15758.757500000009,0.0035995125610692,0.9759861912262098,0.5043358560484176,6,2.1689264381912743,10.5,19.94,1.52,18.49,16.56,0.24,2,1.328609388839681,3.9328351994428163
12113,Florida,Santa Rosa County,0.6368960598626292,0.3631039401373708,18776.8244,0.00350968038982933,NA,0.7237112823582224,8,1.9150840624761483,9.8,12.86,1.78,5.25,4.3,0.79,2,1.4224356261145303,3.6497616552987466
12115,Florida,Sarasota County,0.7847866918493748,0.21521330815062523,52528.4744,0.00179314788987771,0.7311530415055716,0.5483507345467985,6,2.0814445654448015,7.8,31.16,1.27,4.49,7.91,0.18,2,2.2826151097854717,5.922460825389332
12117,Florida,Seminole County,0.7551464205543473,0.24485357944565267,23649.554299999996,0.00279623230467092,0.5026534418913854,0.48019093993827044,5,1.2392004881861103,9.3,11.99,3.66,10.46,17.14,0.24,1,1.6995514254820303,4.491098097572987
12119,Florida,Sumter County,0.81342723887228,0.18657276112772003,10666.9583,0.00377228329700512,NA,0.6786073417310915,7,1.9752082909977646,8.9,43.38,0.65,9.35,5.98,0.31,3,0.9022556390977444,2.0077220077220077
12127,Florida,Volusia County,0.708036234539913,0.29196376546008695,48441.690200000005,0.00206580822133596,0.7766079614935404,0.5653837021327808,6,1.5399511070999852,13.1,21.09,1.49,10.02,11.16,0.27,2,1.465472675177653,4.010882613229122
12131,Florida,Walton County,0.6866800826662118,0.31331991733378817,3292.9743000000003,0.00808454990304997,NA,0.7537461966095491,8,1.3731839218810924,10.8,16.25,0.89,5.72,5.31,0.84,3,2.1869225422550733,5.40797124790208
13021,Georgia,Bibb County,0.6805957916920645,0.3194042083079355,12506.570499999998,0.00416952082170617,0.19682891634111144,0.3755833356902452,4,3.5763221619944674,23.2,12.66,1.6,51.91,2.82,0.18,3,3.205763480149258,7.393938349376514
13051,Georgia,Chatham County,0.7591774613384151,0.24082253866158487,25716.62800000002,0.00266641126667059,0.21841056080377788,0.39901655073159037,4,1.7679104607916747,14.8,12.4,2.35,39.71,5.42,0.22,2,2.2611793054076235,5.430322501789736
13057,Georgia,Cherokee County,0.7187486325224105,0.2812513674775895,12134.068100000002,0.00408181442448777,1.0542713474874992,0.6876704761247109,7,1.4829034436877575,6.5,9.19,1.63,5.43,9.59,0.25,1,1.6555702830212633,4.108455088847246
13063,Georgia,Clayton County,0.6173958770278782,0.38260412297212176,7993.0983000000015,0.00543703680095863,0.15352602699523318,0.14075491854357694,2,1.9892833854673635,16,6.64,4.95,65.15,13.66,0.22,1,1.7246756192294244,5.183477135053914
13067,Georgia,Cobb County,0.7757111766028285,0.2242888233971715,33266.11030000001,0.00228700583592471,0.5266564117994386,0.42017839726918077,5,1.66657807969741,8.3,8.72,4.42,24.42,12.26,0.19,1,3.0228160025787383,7.7945102369387085
13073,Georgia,Columbia County,0.7533358584927864,0.2466641415072136,13073.9966,0.00377005168821766,NA,0.6207012100527458,7,1.661356007292927,5.6,10.24,3.81,14.58,4.98,0.28,2,1.7635933000494146,4.268406972583366
13089,Georgia,Dekalb County,0.803703002933949,0.19629699706605097,31994.9945,0.00222059121925309,0.302216361845693,0.1574582058875888,2,1.5607691360894955,12.9,8.99,5.08,53.62,9.8,0.18,1,2.6839074957946414,6.986706965167325
13095,Georgia,Dougherty County,0.6343488408348594,0.36565115916514057,407.8873,0.02390812738718898,0.5718954248366013,0.29588800408082294,3,4.317467879527759,27.6,12.12,0.76,66.83,2.19,0.19,3,2.5309294466197203,7.309919754648722
13115,Georgia,Floyd County,0.6102101087620138,0.38978989123798624,2709.8787,0.00937205979616578,0.49935979513444295,0.6992090176822042,7,2.7010290261802177,16.4,14.23,1.27,14.01,9.33,0.2,3,1.963186950735866,4.55880996613832
13117,Georgia,Forsyth County,0.7878743484731812,0.21212565152681884,8307.9395,0.00448556963994916,0.6037899030579974,0.65828119804193,7,0.9407864526750814,4.5,8.91,6.2,2.44,9.43,0.21,1,1.2543819369001088,3.0911554873609814
13121,Georgia,Fulton County,0.7993765218398551,0.20062347816014492,40120.240600000005,0.00199936111130278,0.20584675890867976,0.2620322693349676,3,1.4965833397136514,13.8,9.06,5.57,43.5,7.88,0.17,1,3.273103131460072,8.116960799326238
13135,Georgia,Gwinnett County,0.7475011703038935,0.2524988296961065,35483.6074,0.00230634833570863,0.4673741088065571,0.4019100388142688,5,1.5118400796226075,9.2,6.84,10.53,22.86,20.12,0.19,1,2.2524816585715075,6.284540234735362
13139,Georgia,Hall County,0.6590829910527498,0.3409170089472502,3744.5021,0.00774886675783385,0.6214569160997733,0.7089145874062538,8,2.77926033923899,13.5,11.14,1.77,7.1,26.1,0.21,3,1.4384462177325923,3.6904932373501347
13151,Georgia,Henry County,0.6196739119218725,0.3803260880781275,4452.655999999999,0.00727646385686103,0.04680674017058456,0.392355973267858,4,1.682973443249565,8.1,8.36,2.89,36.32,5.79,0.24,1,2.264882904983313,7.2339333086116895
13153,Georgia,Houston County,0.6717502370332394,0.32824976296676056,13348.974399999996,0.00406445372411117,0.7751937984496124,0.5550656083807691,6,2.0332984524812194,11,10.42,2.4,28.26,6.09,0.28,3,1.4973243834171324,4.185702253643347
13185,Georgia,Lowndes County,0.6608811752388373,0.33911882476116273,6310.6711,0.00596026118239065,0.7477471594619302,0.5542444180778773,6,2.1552207978806996,20.4,9.79,1.43,35.53,4.8,0.28,3,1.9868441730462698,4.983948095099119
13215,Georgia,Muscogee County,0.6733642542209279,0.32663574577907206,15928.262300000004,0.00371617783444764,0.02998696219035201,0.37393496783168145,4,2.7959119966340475,18.4,11.63,2.14,44.83,6.38,0.32,2,2.2122992983075234,6.080429973262395
13223,Georgia,Paulding County,0.5820727877542822,0.4179272122457178,849.9140000000001,0.01693838635353133,1.3239875389408098,0.6385817364006935,7,1.591872650187985,6.8,7.18,0.87,16.73,5.1,0.25,1,1.0879129669626428,2.4798016158707306
13245,Georgia,Richmond County,0.6885515124941728,0.3114484875058272,16524.0472,0.00360270380484234,0.04740604922846493,0.307784252203795,4,2.952737033841434,21.7,11.32,1.63,53.54,4.09,0.28,2,1.962100150193334,5.3750039945035635
15001,Hawaii,Hawaii County,0.7972742431331633,0.2027257568668367,15282,0.00325240317216708,0.00404220057399248,0.3062951237843624,4,0.33478194956794177,13.1,14.5,21.39,0.49,11.55,0.32,5,3.0825205922482186,7.895800697357118
15003,Hawaii,Honolulu County,0.8250701182854873,0.17492988171451274,54097,0.00163342328942398,0.4611275887152716,0.35659253521200474,4,0.47291643930299393,7.9,14.53,43.01,1.88,8.12,0.18,2,1.9956034361796664,5.264443439713547
15009,Hawaii,Maui County,0.8153413490847328,0.18465865091526723,11731,0.00358278299795084,1.3346446287759746,0.311440797252407,4,0.2818339008097012,10.7,12.79,28.02,0.53,10.15,0.25,3,3.1230243062696617,7.41146987804971
16001,Idaho,Ada County,0.7987436288053986,0.20125637119460138,49397.62929999997,0.00180395250621919,0.6223781470472517,0.5038725620593009,6,1.2112789537578037,9.4,10.46,2.35,1.07,7.11,0.52,2,3.141754786309303,6.653923002674007
16005,Idaho,Bannock County,0.6907519920603781,0.3092480079396219,2355.62,0.0095250074801436,0,0.5898667610547872,6,1.505283853526665,13.5,11.16,1.28,0.71,6.74,2.78,3,2.1196854263946916,5.007372818874416
16019,Idaho,Bonneville County,0.7120069017977135,0.28799309820228647,11329.413799999998,0.0042546162704705,0.2999625046869141,0.700157421983517,8,1.8928205437337997,9.3,10.88,0.81,0.51,11.43,0.53,3,2.290674543372114,4.810416541081439
16027,Idaho,Canyon County,0.6412328095135855,0.3587671904864145,19322.4495,0.00345062728585749,1.2480497404105546,0.6828877241867356,7,1.7317218866717754,10.1,10.8,0.74,0.46,23.86,0.65,2,1.5024346682274288,3.6565277467703687
16055,Idaho,Kootenai County,0.6248535309870545,0.37514646901294546,10965.453599999995,0.0046240508849436,NA,0.6991366074011438,7,1.5052488730131497,10,14.5,0.67,0.28,3.8,1.13,3,2.5659423793851097,5.841613502004399
16083,Idaho,Twin Falls County,0.6045896246424312,0.39541037535756884,3053.3329000000003,0.00885014557578018,0,0.7060250817884406,8,2.0135079430510197,11,13.86,1.16,0.4,13.69,0.55,5,2.473285347369756,5.739290357358024
17019,Illinois,Champaign County,0.8220232905678608,0.17797670943213917,19587.090999999997,0.00273306095615495,0.01893939393939393,0.36921354428260506,4,0.8392166528753441,19.9,9.98,8.89,12.21,5.27,0.18,3,3.0927774550021416,5.892122513894025
17031,Illinois,Cook County,0.8196460403075019,0.18035395969249812,295531.1413,7.0725486445671e-4,0.14705187885219417,0.24048817114162624,3,2.518209707963473,13,11.94,6.14,24.37,23.96,0.13,1,2.2662896535665764,6.096366232804351
17037,Illinois,Dekalb County,0.7806715509936734,0.21932844900632664,6881.660200000004,0.00498846402880459,0,0.4564587718018713,5,1.4800436734198712,13,9.83,2.28,6.26,10.12,0.12,1,2.7295887419628775,5.871648671600146
17043,Illinois,Dupage County,0.8571129923742707,0.14288700762572926,70958.90550000001,0.00131376658061361,0.13413857846179691,0.399145267428628,4,1.8326872563231904,6,11.6,10.01,4.47,13.25,0.11,1,2.591763671413574,5.7287203481406825
17089,Illinois,Kane County,0.8154731185593502,0.18452688144064977,39049.1834,0.00196304994874625,0.5189889613077684,0.4173566906449999,5,1.9828553116487744,8.2,9.64,3.4,5.4,30.74,0.11,1,1.7550272392244832,3.860559205255568
17091,Illinois,Kankakee County,0.6598331738104486,0.3401668261895514,5553.497199999999,0.00635830430628897,0.6666666666666665,0.5701952477067888,6,2.3484928547104893,12.7,13.43,0.91,14.98,8.96,0.16,3,2.1606134263336503,4.990547316259791
17093,Illinois,Kendall County,0.7988933274253958,0.20110667257460424,8929.055800000002,0.00424190940978708,0.02565911860927577,0.45934117280585623,5,1.046047665264747,4,7.31,2.97,5.53,15.6,0.11,1,1.6930874582120132,3.3538229267766635
17097,Illinois,Lake County,0.8296585335358446,0.17034146646415538,39307.82030000001,0.00189611504343919,0.1667441713743701,0.3698691629059481,4,1.9194183672122616,7.2,10.39,6.25,6.68,19.9,0.15,1,2.239949921658317,5.490516979687727
17099,Illinois,La Salle County,0.7135278803627644,0.2864721196372356,10372.743400000005,0.00443939412304328,NA,0.5609410800439618,6,3.2617082466272302,12.2,16.4,0.66,1.85,8.02,0.18,4,2.431667796768688,5.342654726554279
17111,Illinois,McHenry County,0.7948523253271402,0.20514767467285977,25807.0985,0.00251375731710435,0.5234514601225477,0.4998237917583152,5,1.260191481443892,5.4,10.14,2.5,0.99,11.42,0.15,1,1.9072025440644136,4.173855678473561
17113,Illinois,McLean County,0.8099111121223512,0.19008888787764877,17188.153599999998,0.00299299991273323,0.12372224781992866,0.4634679421895204,5,1.4880952380952381,14.3,10.23,4.23,7.22,4.38,0.17,3,3.0946458185264154,6.174484719260839
17115,Illinois,Macon County,0.6724880406577416,0.3275119593422584,9550.838899999995,0.00480270824105398,0.2601626016260163,0.5788770324174378,6,2.447193760891866,16.7,16.38,1,16.17,1.87,0.18,3,2.5831489698303036,6.266299175617052
17119,Illinois,Madison County,0.750975308437107,0.24902469156289297,15367.295600000003,0.00348857670216568,0.5617035546613012,0.5527195801043924,6,2.734536270247954,10.9,14.27,0.82,7.82,2.72,0.21,1,2.103115817082352,5.041649464506885
17143,Illinois,Peoria County,0.7362486629863626,0.2637513370136374,17226.666299999997,0.00335751766617148,0.1855600539811066,0.45552737189334663,5,2.1057249396797544,14.8,13.92,3.12,17.54,3.81,0.2,2,3.1147181399429695,7.158002485925277
17161,Illinois,Rock Island County,0.7569686095733823,0.2430313904266177,14993.350500000008,0.00350294652864489,0.10885682157590976,0.42807968032087645,5,3.0728510437722645,13.6,16.19,1.62,8.75,11.6,0.19,2,2.383952284696477,6.499215924438684
17163,Illinois,St Clair County,0.764815111204935,0.23518488879506505,13659.7446,0.00362886746023519,0.11354008143402926,0.4461219009554737,5,2.6715276417742557,13.3,12.52,1.19,30.31,3.25,0.2,1,1.9735157203332379,5.10201519556888
17167,Illinois,Sangamon County,0.8055583234694147,0.1944416765305853,20361.1287,0.00277365961984011,0.2151260675335628,0.5105917843266412,6,1.7599831252554283,12.2,13.86,1.62,11.72,1.76,0.17,3,4.007751835787642,8.30553834390202
17179,Illinois,Tazewell County,0.7218132013738456,0.27818679862615436,13002.3115,0.00393000272955031,NA,0.6156753703784159,7,2.7228741013536015,8.2,15.61,0.73,1,1.86,0.23,2,2.1449979431526573,4.867872044506258
17183,Illinois,Vermilion County,0.5703368653830907,0.4296631346169093,412.6376,0.02441756977076166,NA,0.6549838821819101,7,2.358896656220944,16.8,16.3,0.68,12.73,4.22,0.17,3,1.8767863907159337,4.924411997658321
17197,Illinois,Will County,0.7824967174764564,0.21750328252354356,50358.76769999998,0.00183841608692855,0.2938792700724562,0.4479677473387511,5,1.93134527395213,6.5,9.27,4.5,10.98,15.62,0.12,1,1.613286429233823,3.7400654511453952
17201,Illinois,Winnebago County,0.7223870313787185,0.2776129686212815,26239.629299999997,0.00276461219588497,0.7171203911207125,0.4765562602771905,5,2.220498758182607,16.1,13.79,2.28,11.97,10.9,0.19,2,2.0404583183299634,4.930338199041631
18003,Indiana,Allen County,0.7432119405210568,0.25678805947894323,37959.16579999998,0.00224230901054488,0.36280099675665983,0.5446055759927136,6,2.408401069613416,10.5,11.86,2.7,11.54,6.5,0.28,2,2.4084010696134164,5.719952540331864
18019,Indiana,Clark County,0.7218169447283248,0.2781830552716752,9519.923,0.00459308822590413,0,0.5817968169486254,6,2.111587609116834,9.7,12.75,0.78,6.84,4.85,0.23,1,1.6544397762152514,4.582362801227768
18035,Indiana,Delaware County,0.723283535573177,0.27671646442682296,12493.0295,0.00400271872745119,0.6549324600900531,0.5566807080160195,6,2.013257514912027,21.5,14.68,0.96,6.84,1.77,0.22,3,2.720039408444973,6.468125207483321
18039,Indiana,Elkhart County,0.7146647558422046,0.28533524415779543,16428.213000000003,0.00352336275233546,0.5305039787798409,0.6314544207993332,7,2.9486520924088886,9.6,12.13,0.95,5.56,14.12,0.22,3,2.1347707456353944,5.190161375326053
18043,Indiana,Floyd County,0.7312555054971582,0.26874449450284177,1145.5517,0.01310638065050395,1.1261261261261262,0.5597818286206402,6,2.9443210790361047,10.6,12.95,0.93,5.12,2.64,0.2,1,2.0560901389916935,5.609013899169339
18057,Indiana,Hamilton County,0.8420340888600396,0.1579659111399604,17766.93919999999,0.00273613402284996,0.4865236198623438,0.5236470291083974,6,1.697471130894781,4.2,8.63,4.78,3.42,3.43,0.16,1,2.975614476485388,6.499580672214696
18063,Indiana,Hendricks County,0.7387597331557265,0.2612402668442735,8884.940600000002,0.00466122848113806,0.4759389325715857,0.6078978588780295,7,2.525744665923495,4.9,10.7,2.05,4.8,3.01,0.16,1,2.26849289439425,4.856601626143016
18081,Indiana,Johnson County,0.7041065049380464,0.2958934950619536,5376.0181,0.0062259295838529,0.5366088631984586,0.6598855935478883,7,3.218371537526715,6,12.3,1.94,1.1,3.06,0.18,1,2.187486904412689,4.9532749444747095
18085,Indiana,Kosciusko County,0.546145643537865,0.453854356462135,747.7122999999999,0.01822803757228697,0.24154589371980673,0.7404644144521754,8,1.9126764279118849,9,13.54,0.83,0.7,7.28,0.23,4,2.6546629732225298,6.414061469463132
18089,Indiana,Lake County,0.7096836705926296,0.2903163294073704,38285.5039,0.00231984904695908,0.35396920226895445,0.41717434395970104,5,2.5532029018545583,14.5,13.28,1.21,25.3,16.67,0.18,1,1.6332989151569601,4.88112319472195
18091,Indiana,La Porte County,0.6881805188386498,0.31181948116135016,10875.2233,0.00444228946552002,NA,0.5263402980239715,6,2.3677797156354314,13.4,14.23,0.51,10.62,5.47,0.22,3,2.494831310132942,5.7635223322052695
18095,Indiana,Madison County,0.6517189078313063,0.34828109216869374,2457.6115,0.00961445370590001,0.9614035087719296,0.6026876218794045,7,3.4455002355897597,13.1,15.37,0.42,8.27,3.18,0.19,1,2.031961677399089,5.006282393591959
18097,Indiana,Marion County,0.7489902645854464,0.2510097354145536,50575.229900000006,0.00192804679146852,0.22800479321655032,0.34437488931494614,4,2.411824122364,15.2,10.64,2.01,26.4,9.35,0.22,1,3.365559701236146,7.345413067826541
18105,Indiana,Monroe County,0.8428266801061062,0.15717331989389383,8660.285900000004,0.00391119061888465,0.14809303618815858,0.34949565327548254,4,1.333514329290203,20.8,10.18,5.21,3.16,2.92,0.21,3,3.1621058347240742,6.180479586051599
18127,Indiana,Porter County,0.7434917763966336,0.25650822360336645,17483.9408,0.00330275423656558,0.4668534080298786,0.5202695673282549,6,2.2652435136777207,8.1,12.39,1.19,2.83,8.48,0.21,1,2.250241901004358,5.175556372310023
18141,Indiana,St Joseph County,0.7531207915635828,0.2468792084364172,26755.32559999999,0.00263625970717957,0.350041049569902,0.46134087714122074,5,2.5887573964497044,15.3,13.32,1.87,12.52,7.27,0.3,2,2.694420963651733,6.162107123645585
18157,Indiana,Tippecanoe County,0.7875608891203463,0.21243911087965373,17066.444800000005,0.00313117200904144,0.266116598494822,0.48400235136042996,5,1.3641686936154331,16.1,9.48,6.18,3.9,7.49,0.2,3,2.5352946475683047,5.218588728877907
18163,Indiana,Vanderburgh County,0.7438216837744323,0.25617831622556775,20023.73800000001,0.00308488620469301,0.31033115315441884,0.538796322525817,6,2.7601222038838364,14.4,14.41,1.11,9.03,2.16,0.19,2,2.668820451592513,7.578045440179794
18167,Indiana,Vigo County,0.7189151574193169,0.2810848425806831,11593.295100000005,0.00417525940208842,0,0.5630361976418773,6,2.874473502047329,20.8,13.46,1.65,6.83,2.29,0.3,3,2.7454155080778575,6.499829878098859
18173,Indiana,Warrick County,0.7660553473177882,0.23394465268221176,519.9945,0.01857812939922595,NA,0.6304058647905643,7,3.276105167122833,6.3,13.33,1.6,1.31,1.58,0.16,2,2.177158497138592,5.971634735008708
19013,Iowa,Black Hawk County,0.7630202718334461,0.23697972816655388,13184.5513,0.00370339625082407,0.15432098765432098,0.4450918264682474,5,2.9206460469055755,13.7,13.83,1.29,8.77,3.74,0.16,3,1.8205360359044753,6.600660066006601
19049,Iowa,Dallas County,0.7778422594896027,0.22215774051039727,1724.2776,0.0100146061839714,NA,0.4995715968726572,5,1.3856132075471697,4.3,9.79,2.5,1.35,6.14,0.14,2,1.076061320754717,4.171580188679245
19061,Iowa,Dubuque County,0.7729831941081933,0.22701680589180673,8033.386400000001,0.00467407472786205,1.1805555555555556,0.5046545265734526,6,2.659892806319905,10.7,15.33,0.93,2.6,1.93,0.15,3,1.941721748613531,7.221608969158542
19103,Iowa,Johnson County,0.8981725998916401,0.10182740010835989,15602.699199999995,0.00242089567203421,0.14013764013764013,0.2734016290801541,3,0.6438937410226353,16,8.57,5.18,4.71,4.74,0.17,3,2.047251894533507,6.1582657795241795
19113,Iowa,Linn County,0.7960073344329032,0.20399266556709683,25169.5505,0.00253999166894148,0.353573226830159,0.4186790942898837,5,1.857084720892776,11.1,13.01,1.79,3.86,2.62,0.23,2,1.9201338935156793,6.281990290427416
19153,Iowa,Polk County,0.7946856735080431,0.2053143264919569,46857.1446,0.00186606112174978,0.21784767666041155,0.41274564742710285,5,1.5657082798337858,10.1,10.81,3.51,5.89,7.58,0.21,2,2.646534583732887,8.23757591518087
19155,Iowa,Pottawattamie County,0.7220907032880622,0.27790929671193776,7601.936999999999,0.00513825961571938,1.0079563740389772,0.5737801678908709,6,2.129716551540542,11,14.31,0.59,1.31,6.6,0.36,2,1.4711857757352427,5.1421445685222285
19163,Iowa,Scott County,0.7593374747824939,0.24066252521750608,17237.401399999995,0.00325606213122713,0.13312034078807242,0.47174375533213103,5,1.7023659103117976,11.8,13.08,1.99,6.91,5.57,0.22,2,2.1638962237741075,7.074276116184582
19169,Iowa,Story County,0.8126504312728757,0.18734956872712427,4524.389400000001,0.00580146384135709,NA,0.39852658803244645,4,0.5672149744753262,15.8,9.99,6,2.37,3.01,0.15,3,2.3181829391600286,6.7202643715011465
19193,Iowa,Woodbury County,0.7009709807277698,0.29902901927223025,5983.681999999998,0.00591939302147122,0.8514097462884525,0.5673471187337419,6,2.8402769597256583,12.8,12.85,2.34,2.33,13.7,1.75,3,1.6099265716417324,7.238125155429904
20015,Kansas,Butler County,0.7866421514214934,0.2133578485785066,216.69940000000005,0.02792096314799369,NA,0.6964878232016528,7,1.6021789633902106,8.5,12.64,0.69,1.6,3.95,0.89,2,2.3431867339581833,5.287190579187695
20045,Kansas,Douglas County,0.8852603853631916,0.11473961463680837,6790.105900000001,0.00386784813811631,0.00973141300116776,0.29087591240875915,3,0.828070595512456,15.1,8.9,3.71,3.79,5.1,2.38,3,3.3621661528638276,6.764239322378857
20091,Kansas,Johnson County,0.8629164637688368,0.1370835362311632,35757.98439999999,0.00181876515604989,0.2460872419172926,0.4454414315399014,5,1.3966297291980854,5.3,10.9,4.15,4.23,7.16,0.3,1,2.546281118178043,5.866281992437655
20155,Kansas,Reno County,0.7403929975323074,0.25960700246769264,315.51820000000004,0.02472968890819033,NA,0.6587630757937236,7,2.882860461257674,13.4,17.04,0.46,2.86,8.07,0.58,4,2.5510204081632653,6.429401028704165
20161,Kansas,Riley County,0.7722058028558032,0.2277941971441968,1385.2967,0.01127449113136964,0.28328153328153327,0.4684133305386711,5,0.579588813935891,20.9,7.32,4.16,6.11,6.48,0.51,3,3.525831951443337,6.8101685637467195
20169,Kansas,Saline County,0.694605762,0.305394238,102.8838,0.04576665403207763,NA,0.640416544686546,7,2.596465921384782,12.3,14.39,2.05,3.13,9.72,0.43,5,3.101334294987378,7.308570741675682
20173,Kansas,Sedgwick County,0.7427882950022354,0.2572117049977646,51734.939699999995,0.00192170960082154,0.5349786739648383,0.5509337304263131,6,1.4966753539663196,12.6,11.43,4.05,9.02,12.97,0.89,2,2.03973984872146,5.035688951365846
20177,Kansas,Shawnee County,0.778923827226608,0.22107617277339198,20688.4232,0.00288513743430976,0.443705239061864,0.4696012633241216,5,2.578553799683206,9.8,14.39,1.15,8.2,10.85,0.98,3,3.8825652926658565,7.8609054407485175
20209,Kansas,Wyandotte County,0.7047640495071882,0.2952359504928118,3387.9038999999993,0.00783912403176927,0.3240491924919838,0.3359282849728709,4,2.380852930119878,20.6,10.67,2.47,24.79,26.43,0.5,1,2.172006181863748,5.17104548682177
21015,Kentucky,Boone County,0.7483641558106998,0.2516358441893002,12315.973199999997,0.00391064173079679,NA,0.6688856383772649,7,1.0800989249482664,7.1,9.52,2.12,2.46,3.54,0.16,1,1.6352899611366274,3.9771866956038964
21037,Kentucky,Campbell County,0.8026320893276712,0.19736791067232884,9197.616899999995,0.00415030169123038,NA,0.5827161504153198,6,0.9576218607536889,10.9,12.79,0.8,2.49,1.65,0.11,1,1.7938550349329665,4.450918507728413
21059,Kentucky,Daviess County,0.6782181807806718,0.32178181921932825,7217.676200000002,0.005499237650602,1.2039903680770554,0.629476332501471,7,2.276867030965392,15.4,14.61,0.69,4.74,2.61,0.12,3,1.8605256310174343,5.477491543065313
21067,Kentucky,Fayette County,0.8300923296830733,0.16990767031692666,25679.4272,0.00234361763742004,0.13820185782086253,0.38492727843465524,4,1.0859884057065174,15.4,10.53,3.21,14.31,6.92,0.2,2,3.4923512039626856,7.824585527446598
21093,Kentucky,Hardin County,0.6728965260134113,0.3271034739865887,4856.0088,0.00673380748495541,0.05652242494347758,0.6095502748207025,7,1.598663803388213,10.7,11,1.96,11.25,5.04,0.46,3,1.837270341207349,4.617036506800287
21111,Kentucky,Jefferson County,0.7968190313618132,0.2031809686381868,57642.1554,0.00167591396729637,0.2110237583566731,0.3896396804171441,4,1.7870815236834274,14.2,13.37,2.18,20.57,4.39,0.2,1,2.505926289992009,6.277353715090055
21117,Kentucky,Kenton County,0.7703385933402941,0.2296614066597059,17221.502599999996,0.00320529717002193,0.6756756756756757,0.5855251952602253,6,1.2698114094906645,11.2,11.18,0.88,4.55,2.65,0.15,1,1.810657009829281,4.757873614573046
21145,Kentucky,McCracken County,0.6586591133720684,0.3413408866279316,846.6984000000001,0.01631465150996901,0.01134713144517066,0.6503919639929656,7,2.219952064751876,15.5,16.78,0.79,10.95,2.11,0.19,5,2.9468390240069153,7.033122470629837
21151,Kentucky,Madison County,0.769874951818368,0.23012504818163204,202.6625,0.02957956731100838,0,0.6223354642036536,7,1.436450611846652,17.7,11.23,0.91,4.3,2.19,0.27,4,2.3579472307671456,5.285054137926362
21227,Kentucky,Warren County,0.6922990085656987,0.3077009914343013,607.384,0.01875127511791148,0.5410624903369331,0.5738344073211674,6,1.5313935681470137,15.4,10.93,2.77,8.97,4.55,0.24,3,2.243442806839574,5.24770534817257
22005,Louisiana,Ascension Parish,0.5949293287992459,0.40507067120075413,2566.3948999999993,0.00969479568132894,NA,0.6528198957079823,7,1.699235344095157,9.6,8.86,0.93,22.13,4.69,0.28,2,1.2367852188034372,3.516771883032382
22015,Louisiana,Bossier Parish,0.6431107936376564,0.35688920636234356,9642.484199999995,0.0048791597016726,0.9920456732311244,0.6966242795718598,7,2.9889742383863718,16.4,11.99,1.6,20.73,6.01,0.46,2,2.3828186236087157,6.197418613157757
22017,Louisiana,Caddo Parish,0.6671512079316106,0.33284879206838935,18617.3383,0.00345381134640883,0.10631229235880398,0.4577264755223425,5,3.893864987301432,24.1,13.59,1.04,46.95,2.4,0.38,2,1.7239597778974218,5.552564458149109
22019,Louisiana,Calcasieu Parish,0.631828497932696,0.368171502067304,13217.857299999996,0.00419539048740171,0.4401681486526892,0.6661505147405731,7,2.534713125491223,18.9,12.62,1.06,24.64,2.57,0.43,3,1.5915640555410007,4.545454545454545
22033,Louisiana,East Baton Rouge Parish,0.7465432176978091,0.25345678230219093,30745.5368,0.00248085422319812,0.2824693953427512,0.424724519891249,5,2.255975246039543,17.7,10.91,2.79,45.12,3.7,0.21,2,3.194249174966028,7.726788750125005
22051,Louisiana,Jefferson Parish,0.7536903453681106,0.24630965463188936,32751,0.00238081994303615,0.1405859483476812,0.5468815328312678,6,2.597895585950011,14.6,13.64,3.82,25.9,12.42,0.38,1,1.6726177060226097,4.614526862714861
